FlorentineDrawings_IdentifierBB1961,City,City_URI,Country,Country_URI,Collection_main,Collection_URI_main,Collection_sub,Collection_URI_sub,Former_collection,Former_collection_URI,BB_1961_Inventory_number,Inventory_number_correction,BB_1961_number_letter,BB_1961_number_letter_NoSpace,BB_1961_figure number_recto,BB_1961_figure number_verso,BB_1961_plate number,BB_1961_Artist_NoQualifier,Artist_URI_1961,BB_1961_Qualifier,BB_1961_title_recto,BB_1961_title_verso,BB_1961_title_correction,BB_1961_technique_recto_1,BB_1961_technique_recto_1_URI,BB_1961_technique_recto_2,BB_1961_technique_recto_2_URI,BB_1961_technique_recto_3,BB_1961_technique_recto_3_URI,BB_1961_technique_recto_4,BB_1961_technique_recto_4_URI,BB_1961_technique_recto_5,BB_1961_technique_recto_5_URI,BB_1961_technique_verso_1,BB_1961_technique_verso_1_URI,BB_1961_technique_verso_2,BB_1961_technique_verso_2_URI,BB_1961_technique_verso_3,BB_1961_technique_verso_3_URI,BB_1961_technique_verso_4,BB_1961_technique_verso_4_URI,BB_1961_text_recto,BB_1961_text_verso,BB_1938_number_letter,BB_1938_number_letter_NoSpace,BB_1938_Artist_NoQualifier,Artist_URI_1938,BB_1938_Qualifier,BB_1938_title_recto,BB_1938_title_verso,BB_1938_text_recto,BB_1938_text_verso,BB_1903_number_letter,BB_1903_number_letter_NoSpace,BB_1903_Artist_NoQualifier,Artist_URI_1903,BB_1903_Qualifier,BB_1903_title_recto,BB_1903_title_verso,BB_1903_text_recto,BB_1903_text_verso,Cataloguer's Comments,Cataloguer's Question
002450B-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1084,,2450 B,2450B,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,"Vecchia velata con una sciarpa svolazzante che cammina verso sinistra portando un mazzo di fiori nella mano destra, una viola con l'archetto nella sinistra",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2450 A,2450A,,,,Aged woman in hood and fluttering scarf walking towards Ieft and carrying bouquet of flowers in right hand and a viol and bow in left,,,,,,#N/A,,,,,,,,
0002451-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1604,,2451,2451,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Disegno per un cofanetto,,,ink,http://vocab.getty.edu/aat/300015012,wash,http://vocab.getty.edu/aat/300011051,,,,,,,,,,,,,,,,,2451,2451,,,,Design for casket,,,,,,#N/A,,,Design for casket,,,,,
0002452-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1577,,2452,2452,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,"La Fuga da Troia, con figure principalmente nude, molte con sacchi sulla testa; e i più caratteristici sono i due nudi che trasportano l'uno un vecchio, e l'altro una vecchia, ambedue nudi",,,charcoal,http://vocab.getty.edu/aat/300012862,,,,,,,,,,,,,,,,,,,2452,2452,,,,"The Escape from Troy, being a number of figures chiefly nude, many of them carrying sacks on their heads. Most conspicuous are two nudes carrying one an old man, and the other an old woman, both nude",,"Kusenberg regards this as a copy after the fresco at Fontainebleau representing the destruction of Catania, and may be right.",,,,#N/A,,,"The Escape from Troy, being a number of figures chiefly nude, many of them carrying sacks on their heads. Most conspicuous are two Nudes carrying, one an Old Man , and the other an Old Woman, both nude",,,,,
0002453-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1579,,2453,2453,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Madonna della Misericordia,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2453,2453,,,,The Mother of Mercy holding her mantle over a group of people,,"Perhaps the design that belonged to Vasari, of which he says that it was made for a picture for Arezzo, which, however, was never painted.",,,,#N/A,,,The Mother of Mercy holding her mantle over a group of people,,,,,
0002454-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1580,,2454,2454,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,"Sette guerrieri nudi, uno dei quali soffia in una tromba su uno sfondo di alberi",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2454,2454,,,,"Seven nude warriors, one of whom blows a trumpet. Background of trees",,In kind and quality this resembles the beautiful sketch in the Uffizi,my 2401...,,,#N/A,,,"Seven nude Warriors, one of whom blows a trumpet. Background of trees",,,,,
002455A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1595,,2455 A,2455A,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,La sfida delle Pieridi,,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,,,2455 A,2455A,,,,Studies of nudes for the Louvre Challenge of Pierides,,"Unusually Michelangelesque in technique. And possibly after, rather than for, the painting.",,,,#N/A,,,,,,,,
0002455-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1592,,2455,2455,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Sposalizio della Vergine,,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,,,2455,2455,,,,Rapid sketch for the Sposalizio at Saint Lorenzo,,,,,,#N/A,,,"Rapid sketch for the ""Sposalizio"" at Saint Lorenzo",,,,,
002455B-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1719,,2455 B,2455B,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,"Studio molto rifinito per una Santa inginocchiata, in profilo a destra",,,charcoal,http://vocab.getty.edu/aat/300012862,,,,,,,,,,,,,,,,,,,2455 B,2455B,,,,Highly finished study for female saint kneeling in profile to right.,,,,,,#N/A,,,,,,,,
002456A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,2706,,2456 A,2456A,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Nudo maschile in profilo a sinistra che avanza tenendo sulle spalle un grave peso con ambedue le mani,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2456 A,2456A,,,,Male nude walking in profile to left and carrying heavy weight with both arms on his back,,A likely but not very satisfactory attribution.,,,,#N/A,,,,,,,,
0002456-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1971,,2456,2456,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,"Copia della parte inferiore sinistra dell'affresco di Paolo Uccello raffigurante il ""Diluvio"" in Santa Maria Novella a Firenze",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2456,2456,,,,Sketch after the larger part of Paolo Uccello's fresco representing the Flood,,,,,,#N/A,,,Sketch after the larger part of Paolo Uccello's fresco representing the Flood,,,,,
002457A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Bibliothèque Nationale,http://viaf.org/viaf/139400320,Dessins de l'École de Fontainebleau,,,,B.5,,2457 A,2457A,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Schizzo per una figura in maschera,,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,,,2457 A,2457A,,,,Sketch for figure in masquerade,,Almost like Stefano della Bella.,,,,#N/A,,,,,,,,
0002457-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,10014,,2457,2457,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Sacra Famiglia,,,bister,http://vocab.getty.edu/aat/300013351,wash,http://vocab.getty.edu/aat/300011051,,,,,,,,,,,,,,,,,2457,2457,,,,Study for Holy Family,,,,2457,2457,Rosso Fiorentino,,,Study for a Holy Family,,,,,
002458E-Berenson1961,Vienna,http://sws.geonames.org/2761369,Austria,http://sws.geonames.org/2782113,Albertina,http://viaf.org/viaf/150594250/,,,,,S.R.138,,2458 E,2458E,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,"Schizzo per il Cristo nella ""Deposizione"" a Borgo San Sepolcro",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,,,2458 E,2458E,,,,Sketch for the Christ in the Deposition at Borgo Saint Sepolcro,,"Despite the exact correspondence perhaps not by Rosso but by Battista Franco. The notation is characteristic enough of the latter, but scarcely of the former.",,,,#N/A,,,,,,,,
02458E1-Berenson1961,Vienna,http://sws.geonames.org/2761369,Austria,http://sws.geonames.org/2782113,,,,,Grahal Collection,,,,2458 E-1,2458E-1,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Giuseppe di Arimatea che regge fra le braccia il Cristo Morto,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2446 B,2446B,,,,Joseph of Arimathea supporting Dead Christ in his arms,,Early.,,,,#N/A,,,,,,,,
002458G-Berenson1961,Cambridge,http://sws.geonames.org/4931972,United States,http://sws.geonames.org/6252001,Fogg Art Museum,http://viaf.org/viaf/132449533/,Loeser Bequest,,,,1932.139,,2458 G,2458G,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,Annunciazione,,,,,,,,,,,,,,,,,,,,,,,2458 G,2458G,,,,Sketch for Annunciation,,"Later, but inspired by Rosso",,,,#N/A,,,,,,,,
002458F-Berenson1961,Cambridge,http://sws.geonames.org/4931972,United States,http://sws.geonames.org/6252001,Fogg Art Museum,http://viaf.org/viaf/132449533/,Loeser Bequest,,,,1932.216,,2458 F,2458F,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,Due nudi virili genuflessi in un contrapposto ispirato ai Prigioni di Michelangelo,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2458 F,2458F,,,,Two naked kneeling figures in contrapposto inspired by Michelangelo's Slaves,,Perhaps Rosso's but more safely catalogued as by an artist of the same following.,,,,#N/A,,,,,,,,
02458D4-Berenson1961,Turin,http://sws.geonames.org/3165524,Italy,http://sws.geonames.org/3175395,Biblioteca Reale,http://viaf.org/viaf/235146782/,,,,,16182,,2458 D-4,2458D-4,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Due nudi virili affrontati,"Parte inferiore di un nudo, seduto su un trono col piede destro posato sul gradino del trono e il piede sinistro su un cuscino",,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,"Debbo la conoscenza di questo foglio ad Aldo Bertini, che lo pubblicò su Bollettino d'Arte, 1952..., con l'attribuzione al Pontormo. Per quanto assai vicino a Jacopo, a me sembra più nello stile del Rosso Fiorentino",,,,,,,,,,,,,#N/A,,,,,,,,
02458D1-Berenson1961,Rome,http://sws.geonames.org/3169070,Italy,http://sws.geonames.org/3175395,Private Collection,,,,,,,,2458 D-1,2458D-1,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,"Nudo virile seduto sopra un parapetto, in profilo a sinistra",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Luigi Grassi, Appunti sul Pontormo, EMPORIUM, 1946, p. 41, fig. 7 lo ricollega al gruppo di schizzi preparatòri per Poggio a Caiano. Io non ci vedo il tocco del Pontormo e mi pare molto vicino al Rosso e forse proprio suo.",,,,,,,,,,,,,#N/A,,,,,,,,
0002458-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Ecole des Beaux Arts,http://viaf.org/viaf/282894108/,,,,,2843,,2458,2458,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Le fatiche di Ercole,,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,wash,http://vocab.getty.edu/aat/300011051,,,,,,,,,,,,,,,2458,2458,,,,The labours of Hercules,,,,2458,2458,Rosso Fiorentino,,,The Labours of Hercules,,,,,
002458A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Ecole des Beaux Arts,http://viaf.org/viaf/282894108/,His de la Salle,,,,,,2458 A,2458A,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Schizzo per l'affresco di Fontainebleau raffigurante l'Educazione di Achille,,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,,,2458 A,2458A,,,,Sketch for the Fontainebleau fresco representing the Education of Achilles,,,,,,#N/A,,,,,,,,
002458B-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Ecole des Beaux Arts,http://viaf.org/viaf/282894108/,,,,,Raccolta Masson 172,,2458 B,2458B,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Una maga e due giovani donne dinanzi ad un edificio antico,,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,,,2458 B,2458B,,,,A sorceress and two young women before an antique building,,,,,,#N/A,,,,,,,,
002458C-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Ecole des Beaux Arts,http://viaf.org/viaf/282894108/,,,,,Raccolta Masson 34886,340,2458 C,2458C,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Pandora apre il suo vaso,,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,,,2458 C,2458C,,,,Pandora opening her box,,,,,,#N/A,,,,,,,,
002458D-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,,,,,André De Hévesy Collection,,,,2458 D,2458D,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Giovane uomo che distribuisce elemosine sugli scalini di un edificio,,,charcoal,http://vocab.getty.edu/aat/300012862,,,,,,,,,,,,,,,,,,,2458 D,2458D,,,,Young man distributing alms on steps of building,,,,,,#N/A,,,,,,,,
02458D2-Berenson1961,Rotterdam,http://sws.geonames.org/2747891,Netherlands,http://sws.geonames.org/2750405,Boymans Museum,http://viaf.org/viaf/169873003/,,,,,,,2458 D-2,2458D-2,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Madonna in piedi che regge il Bambino sul braccio destro,Fanciulla ricciuta e studio per una mano,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,2442 B,2442B,,,,Sketoh for Madonna standing and supporting Child on right arm,Sketch of curly-headed girl and study for a hand,,,,,#N/A,,,,,,,,
02458D3-Berenson1961,Turin,http://sws.geonames.org/3165524,Italy,http://sws.geonames.org/3175395,Biblioteca Reale,http://viaf.org/viaf/235146782/,,,,,15606,,2458 D-3,2458D-3,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Mezza figura di donna che tiene con ambo le mani un librone appoggiato a un tavolino; manca la parte superiore del volto,Tre figure semicancellate,,charcoal,http://vocab.getty.edu/aat/300012862,,,,,,,,,charcoal,http://vocab.getty.edu/aat/300012862,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,
02458E2-Berenson1961,Windsor,http://sws.geonames.org/2633842,United Kingdom,http://sws.geonames.org/2635167,Royal Library,http://viaf.org/viaf/153159158/,,,,,311,,2458 E-2,2458E-2,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,Studio di tre figure possibilmente per una Strage degli Innocenti,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,
02458E3-Berenson1961,,,,,,,,,,,,,2458 E-3,2458E-3,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,,"Giovinetto nudo in profilo a destra che accenna col braccio destro, inginocchiato sulla gamba sinistra e la destra protesa; in basso parte superiore di torso virile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,
002458H-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Uffizi,http://viaf.org/viaf/131952597/,,,,,6624.F,,2458 H,2458H,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,Copia del David di Michelangelo visto da tergo,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2458 H,2458H,,,,Copy of Michelangelo's David seen from back,,,,,,#N/A,,,,,,,,
002459A-Berenson1961,Gijón,http://sws.geonames.org/3121424,Spain,http://sws.geonames.org/2510769,Instituto Jovellanos,http://viaf.org/viaf/173025312/,,,,,28,,2459 A,2459A,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,Due gruppi di Angeli separati da banchi di nuvole,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2459 A,2459A,,,,Two groups of angels separated by bank of clouds,,Close affinities with Rosso and probably by a Florentine of the same tendencies.,,,,#N/A,,,,,,,,
002459B-Berenson1961,Naples,http://sws.geonames.org/3172394,Italy,http://sws.geonames.org/3175395,Galleria Nazionale a Capodimonte,http://viaf.org/viaf/312536168/,,,,,103227,,2459 B,2459B,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,"Giovane donna drappeggiata seduta per terra, con le ginocchia fra le braccia, che guarda a sinistra un putto che si affaccia dietro le sue spalle, alla sua destra un altro putto",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,2459 B,2459B,,,,Draped young woman turned to right clasping knees and looking to left at a putto. Another putto to her right,,"Cut off at lower corners. Between Rosso and Andrea del Sarto, to whom it is attributed.",,,,#N/A,,,,,,,,
0002459-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Uffizi,http://viaf.org/viaf/131952597/,,,,,15559.F,,2459,2459,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,"Metà sinistra di una lunetta con quattro nudi virili contorti e una donna vestita, in piedi su un serpente con testa femminile Vecchia copia di una parte di una piacevole composizione mitologica",,,charcoal,http://vocab.getty.edu/aat/300012862,,,,,,,,,,,,,,,,,,,2459,2459,,,,"Various nudes and one draped figure, old copy of fragment of pleasant mythological design for lunette.",,It seems to me too feeble to be an original sketch.,,2459,2459,Rosso Fiorentino,,,"Various Nudes, old copy of a fragment of a pleasant mythological design for a lunette",,,,,
002459C-Berenson1961,New York,http://sws.geonames.org/5128581,United States,http://sws.geonames.org/6252001,Metropolitan Museum,http://viaf.org/viaf/126238294/,,,,,,,2459 C,2459C,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,Due piccoli disegni circolari con l'Adorazione dei Pastori e l'Adorazione dei Magi,,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,wash,http://vocab.getty.edu/aat/300011051,,,,,,,,,,,,,,,2459 C,2459C,,,,Two small circular drawings representing the Adoration of the Shepherds and the Adoration of the Magi,,Perhaps by Rosso himself.,,,,#N/A,,,,,,,,
0002460-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Louvre,http://viaf.org/viaf/130895627/,,,,,1575,,2460,2460,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,Venere e Marte,,,ink,http://vocab.getty.edu/aat/300015012,white lead,http://vocab.getty.edu/aat/300013754,,,,,,,,,,,,,,,,,2460,2460,,,,Venus and Mars,,Old copy of a famous drawing made for Pietro Aretino.,,2460,2460,Rosso Fiorentino,,,Venus and Mars,,,,,
002460B-Berenson1961,East Providence,http://sws.geonames.org/5221931,United States,http://sws.geonames.org/6252001,Rhode Island School of Design Museum,http://viaf.org/viaf/127571061/,,,,,20.451,,2460 B,2460B,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,Studio michelangiolesco di un nudo virile seduto in profilo a destra,,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,"Del periodo di Fontainebleau e se non del Rosso stesso, di uno stretto seguace",,,,,,,,,,,,,#N/A,,,,,,,,
002460A-Berenson1961,Princeton,http://sws.geonames.org/5102922,United States,http://sws.geonames.org/6252001,University Museum,http://viaf.org/viaf/271396257/,,,,,,,2460 A,2460A,,,,Rosso Fiorentino,http://vocab.getty.edu/ulan/500014451,School of,"Schizzo per il gruppo, cosi frequente nella Crocefissione, della Madonna svenuta sorretta dai discepoli e dalle pie donne",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,,,2460 B,2460B,,,,"Sketch for the group so frequently occuring in a Crucifixion, of the fainting Madonna supported by the disciples and Mary Magdalen",,,,,,#N/A,,,,,,,,
